발생연도,성,국제질병분류코드,암종,연령군,발생자수(명),발생률(명/10만명),연결test
2013,남자,C90,다발성 골수종,40-44세,14,0.6,2013남C9040-44세
2013,남자,C90,다발성 골수종,45-49세,31,1.5,2013남C9045-49세
2013,남자,C90,다발성 골수종,50-54세,64,2.9,2013남C9050-54세
2013,남자,C90,다발성 골수종,55-59세,92,5.3,2013남C9055-59세
2013,남자,C90,다발성 골수종,60-64세,101,8.5,2013남C9060-64세
2013,남자,C90,다발성 골수종,65-69세,91,10,2013남C9065-69세
2013,남자,C90,다발성 골수종,70-74세,131,16.8,2013남C9070-74세
2013,남자,C90,다발성 골수종,75-79세,108,22.5,2013남C9075-79세
2013,남자,C90,다발성 골수종,80-84세,41,18.9,2013남C9080-84세
2013,남자,C90,다발성 골수종,85세이상,18,16.4,2013남C9085세이상
2013,남자,C90,다발성 골수종,전체,700,2.8,2013남C90전체
2013,남자,C91-C95,백혈병,00-04세,71,6,2013남C91-C9500-04세
2013,남자,C91-C95,백혈병,05-09세,47,3.9,2013남C91-C9505-09세
2013,남자,C91-C95,백혈병,10-14세,50,3.3,2013남C91-C9510-14세
2013,남자,C91-C95,백혈병,15-19세,69,3.8,2013남C91-C9515-19세
2013,남자,C91-C95,백혈병,20-24세,57,3.2,2013남C91-C9520-24세
2013,남자,C91-C95,백혈병,25-29세,54,3.2,2013남C91-C9525-29세
2013,남자,C91-C95,백혈병,30-34세,80,3.9,2013남C91-C9530-34세
2013,남자,C91-C95,백혈병,35-39세,85,4.2,2013남C91-C9535-39세
2013,남자,C91-C95,백혈병,40-44세,109,4.7,2013남C91-C9540-44세
2013,남자,C91-C95,백혈병,45-49세,107,5,2013남C91-C9545-49세
2013,남자,C91-C95,백혈병,50-54세,160,7.3,2013남C91-C9550-54세
2013,남자,C91-C95,백혈병,55-59세,145,8.4,2013남C91-C9555-59세
2013,남자,C91-C95,백혈병,60-64세,153,12.9,2013남C91-C9560-64세
2013,남자,C91-C95,백혈병,65-69세,130,14.3,2013남C91-C9565-69세
2013,남자,C91-C95,백혈병,70-74세,170,21.8,2013남C91-C9570-74세
2013,남자,C91-C95,백혈병,75-79세,153,31.9,2013남C91-C9575-79세
2013,남자,C91-C95,백혈병,80-84세,71,32.7,2013남C91-C9580-84세
2013,남자,C91-C95,백혈병,85세이상,38,34.5,2013남C91-C9585세이상
2013,남자,C91-C95,백혈병,전체,1749,6.9,2013남C91-C95전체
2013,남자,Re.C00-C96,기타 암,00-04세,84,7.1,2013남Re.C00-C9600-04세
2013,남자,Re.C00-C96,기타 암,05-09세,28,2.3,2013남Re.C00-C9605-09세
2013,남자,Re.C00-C96,기타 암,10-14세,50,3.3,2013남Re.C00-C9610-14세
2013,남자,Re.C00-C96,기타 암,15-19세,85,4.7,2013남Re.C00-C9615-19세
2013,남자,Re.C00-C96,기타 암,20-24세,107,6,2013남Re.C00-C9620-24세
2013,남자,Re.C00-C96,기타 암,25-29세,94,5.6,2013남Re.C00-C9625-29세
2013,남자,Re.C00-C96,기타 암,30-34세,147,7.1,2013남Re.C00-C9630-34세
2013,남자,Re.C00-C96,기타 암,35-39세,229,11.3,2013남Re.C00-C9635-39세
2013,남자,Re.C00-C96,기타 암,40-44세,353,15.2,2013남Re.C00-C9640-44세
2013,남자,Re.C00-C96,기타 암,45-49세,418,19.6,2013남Re.C00-C9645-49세
2013,남자,Re.C00-C96,기타 암,50-54세,635,29,2013남Re.C00-C9650-54세
2013,남자,Re.C00-C96,기타 암,55-59세,756,43.9,2013남Re.C00-C9655-59세
2013,남자,Re.C00-C96,기타 암,60-64세,813,68.5,2013남Re.C00-C9660-64세
2013,남자,Re.C00-C96,기타 암,65-69세,895,98.6,2013남Re.C00-C9665-69세
2013,남자,Re.C00-C96,기타 암,70-74세,1114,143,2013남Re.C00-C9670-74세
2013,남자,Re.C00-C96,기타 암,75-79세,891,185.8,2013남Re.C00-C9675-79세
2013,남자,Re.C00-C96,기타 암,80-84세,521,239.8,2013남Re.C00-C9680-84세
2013,남자,Re.C00-C96,기타 암,85세이상,297,269.8,2013남Re.C00-C9685세이상
2013,남자,Re.C00-C96,기타 암,전체,7517,29.7,2013남Re.C00-C96전체
2013,여자,C00-C96,모든암,00-04세,211,18.8,2013여C00-C9600-04세
2013,여자,C00-C96,모든암,05-09세,86,7.6,2013여C00-C9605-09세
2013,여자,C00-C96,모든암,10-14세,148,10.8,2013여C00-C9610-14세
2013,여자,C00-C96,모든암,15-19세,363,22.3,2013여C00-C9615-19세
2013,여자,C00-C96,모든암,20-24세,803,50.9,2013여C00-C9620-24세
2013,여자,C00-C96,모든암,25-29세,1973,126.6,2013여C00-C9625-29세
2013,여자,C00-C96,모든암,30-34세,4531,229.1,2013여C00-C9630-34세
2013,여자,C00-C96,모든암,35-39세,6538,334.4,2013여C00-C9635-39세
2013,여자,C00-C96,모든암,40-44세,10864,484.9,2013여C00-C9640-44세
2013,여자,C00-C96,모든암,45-49세,12059,584.4,2013여C00-C9645-49세
2013,여자,C00-C96,모든암,50-54세,15080,701.8,2013여C00-C9650-54세
2013,여자,C00-C96,모든암,55-59세,12429,719.1,2013여C00-C9655-59세
2013,여자,C00-C96,모든암,60-64세,9726,786.7,2013여C00-C9660-64세
2013,여자,C00-C96,모든암,65-69세,8955,884.7,2013여C00-C9665-69세
2013,여자,C00-C96,모든암,70-74세,10203,1027.2,2013여C00-C9670-74세
2013,여자,C00-C96,모든암,75-79세,8824,1188.2,2013여C00-C9675-79세
2013,여자,C00-C96,모든암,80-84세,6014,1304.5,2013여C00-C9680-84세
2013,여자,C00-C96,모든암,85세이상,4337,1324.9,2013여C00-C9685세이상
2013,여자,C00-C96,모든암,전체,113144,447.6,2013여C00-C96전체
2013,여자,C00-C14,"입술, 구강 및 인두",00-04세,,,2013여C00-C1400-04세
2013,여자,C00-C14,"입술, 구강 및 인두",05-09세,2,0.2,2013여C00-C1405-09세
2013,여자,C00-C14,"입술, 구강 및 인두",10-14세,6,0.4,2013여C00-C1410-14세
2013,여자,C00-C14,"입술, 구강 및 인두",15-19세,7,0.4,2013여C00-C1415-19세
2013,여자,C00-C14,"입술, 구강 및 인두",20-24세,17,1.1,2013여C00-C1420-24세
2013,여자,C00-C14,"입술, 구강 및 인두",25-29세,16,1,2013여C00-C1425-29세
2013,여자,C00-C14,"입술, 구강 및 인두",30-34세,35,1.8,2013여C00-C1430-34세
2013,여자,C00-C14,"입술, 구강 및 인두",35-39세,46,2.4,2013여C00-C1435-39세
2013,여자,C00-C14,"입술, 구강 및 인두",40-44세,55,2.5,2013여C00-C1440-44세
2013,여자,C00-C14,"입술, 구강 및 인두",45-49세,75,3.6,2013여C00-C1445-49세
2013,여자,C00-C14,"입술, 구강 및 인두",50-54세,99,4.6,2013여C00-C1450-54세
2013,여자,C00-C14,"입술, 구강 및 인두",55-59세,94,5.4,2013여C00-C1455-59세
2013,여자,C00-C14,"입술, 구강 및 인두",60-64세,79,6.4,2013여C00-C1460-64세
2013,여자,C00-C14,"입술, 구강 및 인두",65-69세,84,8.3,2013여C00-C1465-69세
2013,여자,C00-C14,"입술, 구강 및 인두",70-74세,88,8.9,2013여C00-C1470-74세
2013,여자,C00-C14,"입술, 구강 및 인두",75-79세,83,11.2,2013여C00-C1475-79세
2013,여자,C00-C14,"입술, 구강 및 인두",80-84세,58,12.6,2013여C00-C1480-84세
2013,여자,C00-C14,"입술, 구강 및 인두",85세이상,35,10.7,2013여C00-C1485세이상
2013,여자,C00-C14,"입술, 구강 및 인두",전체,879,3.5,2013여C00-C14전체
2013,여자,C15,식도,00-04세,,,2013여C1500-04세
2013,여자,C15,식도,05-09세,,,2013여C1505-09세
2013,여자,C15,식도,10-14세,,,2013여C1510-14세
2013,여자,C15,식도,15-19세,,,2013여C1515-19세
2013,여자,C15,식도,20-24세,,,2013여C1520-24세
2013,여자,C15,식도,25-29세,,,2013여C1525-29세
2013,여자,C15,식도,30-34세,1,0.1,2013여C1530-34세
2013,여자,C15,식도,35-39세,2,0.1,2013여C1535-39세
2013,여자,C15,식도,40-44세,6,0.3,2013여C1540-44세
2013,여자,C15,식도,45-49세,13,0.6,2013여C1545-49세
2013,여자,C15,식도,50-54세,15,0.7,2013여C1550-54세
2013,여자,C15,식도,55-59세,19,1.1,2013여C1555-59세
2013,여자,C15,식도,60-64세,16,1.3,2013여C1560-64세
2013,여자,C15,식도,65-69세,21,2.1,2013여C1565-69세
2013,여자,C15,식도,70-74세,26,2.6,2013여C1570-74세
2013,여자,C15,식도,75-79세,40,5.4,2013여C1575-79세
2013,여자,C15,식도,80-84세,22,4.8,2013여C1580-84세
2013,여자,C15,식도,85세이상,20,6.1,2013여C1585세이상
2013,여자,C15,식도,전체,201,0.8,2013여C15전체
2013,여자,C16,위,00-04세,,,2013여C1600-04세
2013,여자,C16,위,05-09세,1,0.1,2013여C1605-09세
2013,여자,C16,위,10-14세,2,0.1,2013여C1610-14세
2013,여자,C16,위,15-19세,1,0.1,2013여C1615-19세
2013,여자,C16,위,20-24세,4,0.3,2013여C1620-24세
2013,여자,C16,위,25-29세,51,3.3,2013여C1625-29세
2013,여자,C16,위,30-34세,171,8.6,2013여C1630-34세
2013,여자,C16,위,35-39세,311,15.9,2013여C1635-39세
2013,여자,C16,위,40-44세,590,26.3,2013여C1640-44세
2013,여자,C16,위,45-49세,632,30.6,2013여C1645-49세
2013,여자,C16,위,50-54세,1024,47.7,2013여C1650-54세
2013,여자,C16,위,55-59세,934,54,2013여C1655-59세
2013,여자,C16,위,60-64세,942,76.2,2013여C1660-64세
2013,여자,C16,위,65-69세,1087,107.4,2013여C1665-69세
2013,여자,C16,위,70-74세,1461,147.1,2013여C1670-74세
2013,여자,C16,위,75-79세,1361,183.3,2013여C1675-79세
2013,여자,C16,위,80-84세,857,185.9,2013여C1680-84세
2013,여자,C16,위,85세이상,573,175,2013여C1685세이상
2013,여자,C16,위,전체,10002,39.6,2013여C16전체
2013,여자,C18-C20,대장,00-04세,,,2013여C18-C2000-04세
2013,여자,C18-C20,대장,05-09세,,,2013여C18-C2005-09세
2013,여자,C18-C20,대장,10-14세,2,0.1,2013여C18-C2010-14세
2013,여자,C18-C20,대장,15-19세,3,0.2,2013여C18-C2015-19세
2013,여자,C18-C20,대장,20-24세,8,0.5,2013여C18-C2020-24세
2013,여자,C18-C20,대장,25-29세,28,1.8,2013여C18-C2025-29세
2013,여자,C18-C20,대장,30-34세,109,5.5,2013여C18-C2030-34세
2013,여자,C18-C20,대장,35-39세,216,11,2013여C18-C2035-39세
2013,여자,C18-C20,대장,40-44세,418,18.7,2013여C18-C2040-44세
2013,여자,C18-C20,대장,45-49세,662,32.1,2013여C18-C2045-49세
2013,여자,C18-C20,대장,50-54세,1105,51.4,2013여C18-C2050-54세
2013,여자,C18-C20,대장,55-59세,1200,69.4,2013여C18-C2055-59세
2013,여자,C18-C20,대장,60-64세,1103,89.2,2013여C18-C2060-64세
2013,여자,C18-C20,대장,65-69세,1296,128,2013여C18-C2065-69세
2013,여자,C18-C20,대장,70-74세,1631,164.2,2013여C18-C2070-74세
2013,여자,C18-C20,대장,75-79세,1545,208,2013여C18-C2075-79세
2013,여자,C18-C20,대장,80-84세,1113,241.4,2013여C18-C2080-84세
2013,여자,C18-C20,대장,85세이상,761,232.5,2013여C18-C2085세이상
2013,여자,C18-C20,대장,전체,11200,44.3,2013여C18-C20전체
2013,여자,C22,간,00-04세,11,1,2013여C2200-04세
2013,여자,C22,간,05-09세,,,2013여C2205-09세
2013,여자,C22,간,10-14세,2,0.1,2013여C2210-14세
2013,여자,C22,간,15-19세,,,2013여C2215-19세
2013,여자,C22,간,20-24세,5,0.3,2013여C2220-24세
2013,여자,C22,간,25-29세,6,0.4,2013여C2225-29세
2013,여자,C22,간,30-34세,28,1.4,2013여C2230-34세
2013,여자,C22,간,35-39세,51,2.6,2013여C2235-39세
2013,여자,C22,간,40-44세,88,3.9,2013여C2240-44세
2013,여자,C22,간,45-49세,164,7.9,2013여C2245-49세
2013,여자,C22,간,50-54세,322,15,2013여C2250-54세
2013,여자,C22,간,55-59세,366,21.2,2013여C2255-59세
2013,여자,C22,간,60-64세,433,35,2013여C2260-64세
2013,여자,C22,간,65-69세,532,52.6,2013여C2265-69세
2013,여자,C22,간,70-74세,693,69.8,2013여C2270-74세
2013,여자,C22,간,75-79세,575,77.4,2013여C2275-79세
2013,여자,C22,간,80-84세,422,91.5,2013여C2280-84세
2013,여자,C22,간,85세이상,295,90.1,2013여C2285세이상
2013,여자,C22,간,전체,3993,15.8,2013여C22전체
2013,여자,C23-C24,담낭 및 기타담도,00-04세,,,2013여C23-C2400-04세
2013,여자,C23-C24,담낭 및 기타담도,05-09세,,,2013여C23-C2405-09세
2013,여자,C23-C24,담낭 및 기타담도,10-14세,,,2013여C23-C2410-14세
2013,여자,C23-C24,담낭 및 기타담도,15-19세,,,2013여C23-C2415-19세
2013,여자,C23-C24,담낭 및 기타담도,20-24세,,,2013여C23-C2420-24세
2013,여자,C23-C24,담낭 및 기타담도,25-29세,2,0.1,2013여C23-C2425-29세
2013,여자,C23-C24,담낭 및 기타담도,30-34세,6,0.3,2013여C23-C2430-34세
2013,여자,C23-C24,담낭 및 기타담도,35-39세,7,0.4,2013여C23-C2435-39세
2013,여자,C23-C24,담낭 및 기타담도,40-44세,28,1.2,2013여C23-C2440-44세
2013,여자,C23-C24,담낭 및 기타담도,45-49세,64,3.1,2013여C23-C2445-49세
2013,여자,C23-C24,담낭 및 기타담도,50-54세,147,6.8,2013여C23-C2450-54세
2013,여자,C23-C24,담낭 및 기타담도,55-59세,182,10.5,2013여C23-C2455-59세
2013,여자,C23-C24,담낭 및 기타담도,60-64세,244,19.7,2013여C23-C2460-64세
2013,여자,C23-C24,담낭 및 기타담도,65-69세,313,30.9,2013여C23-C2465-69세
2013,여자,C23-C24,담낭 및 기타담도,70-74세,486,48.9,2013여C23-C2470-74세
2013,여자,C23-C24,담낭 및 기타담도,75-79세,556,74.9,2013여C23-C2475-79세
2013,여자,C23-C24,담낭 및 기타담도,80-84세,412,89.4,2013여C23-C2480-84세
2013,여자,C23-C24,담낭 및 기타담도,85세이상,338,103.3,2013여C23-C2485세이상
2013,여자,C23-C24,담낭 및 기타담도,전체,2785,11,2013여C23-C24전체
2013,여자,C25,췌장,00-04세,,,2013여C2500-04세
2013,여자,C25,췌장,05-09세,,,2013여C2505-09세
2013,여자,C25,췌장,10-14세,,,2013여C2510-14세
2013,여자,C25,췌장,15-19세,3,0.2,2013여C2515-19세
2013,여자,C25,췌장,20-24세,3,0.2,2013여C2520-24세
2013,여자,C25,췌장,25-29세,5,0.3,2013여C2525-29세
2013,여자,C25,췌장,30-34세,9,0.5,2013여C2530-34세
2013,여자,C25,췌장,35-39세,20,1,2013여C2535-39세
2013,여자,C25,췌장,40-44세,49,2.2,2013여C2540-44세
2013,여자,C25,췌장,45-49세,68,3.3,2013여C2545-49세
2013,여자,C25,췌장,50-54세,142,6.6,2013여C2550-54세
2013,여자,C25,췌장,55-59세,199,11.5,2013여C2555-59세
2013,여자,C25,췌장,60-64세,250,20.2,2013여C2560-64세
2013,여자,C25,췌장,65-69세,299,29.5,2013여C2565-69세
2013,여자,C25,췌장,70-74세,470,47.3,2013여C2570-74세
2013,여자,C25,췌장,75-79세,432,58.2,2013여C2575-79세
2013,여자,C25,췌장,80-84세,351,76.1,2013여C2580-84세
2013,여자,C25,췌장,85세이상,257,78.5,2013여C2585세이상
2013,여자,C25,췌장,전체,2557,10.1,2013여C25전체
2013,여자,C32,후두,00-04세,,,2013여C3200-04세
2013,여자,C32,후두,05-09세,,,2013여C3205-09세
2013,여자,C32,후두,10-14세,,,2013여C3210-14세
2013,여자,C32,후두,15-19세,,,2013여C3215-19세
2013,여자,C32,후두,20-24세,,,2013여C3220-24세
2013,여자,C32,후두,25-29세,,,2013여C3225-29세
2013,여자,C32,후두,30-34세,,,2013여C3230-34세
2013,여자,C32,후두,35-39세,3,0.2,2013여C3235-39세
2013,여자,C32,후두,40-44세,,,2013여C3240-44세
2013,여자,C32,후두,45-49세,4,0.2,2013여C3245-49세
2013,여자,C32,후두,50-54세,1,0,2013여C3250-54세
2013,여자,C32,후두,55-59세,4,0.2,2013여C3255-59세
2013,여자,C32,후두,60-64세,6,0.5,2013여C3260-64세
2013,여자,C32,후두,65-69세,7,0.7,2013여C3265-69세
2013,여자,C32,후두,70-74세,20,2,2013여C3270-74세
2013,여자,C32,후두,75-79세,15,2,2013여C3275-79세
2013,여자,C32,후두,80-84세,12,2.6,2013여C3280-84세
2013,여자,C32,후두,85세이상,10,3.1,2013여C3285세이상
2013,여자,C32,후두,전체,82,0.3,2013여C32전체
2013,여자,C33-C34,폐,00-04세,2,0.2,2013여C33-C3400-04세
2013,여자,C33-C34,폐,05-09세,,,2013여C33-C3405-09세
2013,여자,C33-C34,폐,10-14세,1,0.1,2013여C33-C3410-14세
2013,여자,C33-C34,폐,15-19세,2,0.1,2013여C33-C3415-19세
2013,여자,C33-C34,폐,20-24세,4,0.3,2013여C33-C3420-24세
2013,여자,C33-C34,폐,25-29세,11,0.7,2013여C33-C3425-29세
2013,여자,C33-C34,폐,30-34세,39,2,2013여C33-C3430-34세
2013,여자,C33-C34,폐,35-39세,65,3.3,2013여C33-C3435-39세
2013,여자,C33-C34,폐,40-44세,159,7.1,2013여C33-C3440-44세
2013,여자,C33-C34,폐,45-49세,267,12.9,2013여C33-C3445-49세
2013,여자,C33-C34,폐,50-54세,568,26.4,2013여C33-C3450-54세
2013,여자,C33-C34,폐,55-59세,760,44,2013여C33-C3455-59세
2013,여자,C33-C34,폐,60-64세,700,56.6,2013여C33-C3460-64세
2013,여자,C33-C34,폐,65-69세,848,83.8,2013여C33-C3465-69세
2013,여자,C33-C34,폐,70-74세,1078,108.5,2013여C33-C3470-74세
2013,여자,C33-C34,폐,75-79세,1119,150.7,2013여C33-C3475-79세
2013,여자,C33-C34,폐,80-84세,832,180.5,2013여C33-C3480-84세
2013,여자,C33-C34,폐,85세이상,683,208.6,2013여C33-C3485세이상
2013,여자,C33-C34,폐,전체,7138,28.2,2013여C33-C34전체
2013,여자,C50,유방,00-04세,,,2013여C5000-04세
2013,여자,C50,유방,05-09세,,,2013여C5005-09세
2013,여자,C50,유방,10-14세,1,0.1,2013여C5010-14세
2013,여자,C50,유방,15-19세,3,0.2,2013여C5015-19세
2013,여자,C50,유방,20-24세,33,2.1,2013여C5020-24세
2013,여자,C50,유방,25-29세,148,9.5,2013여C5025-29세
2013,여자,C50,유방,30-34세,543,27.5,2013여C5030-34세
2013,여자,C50,유방,35-39세,1309,67,2013여C5035-39세
2013,여자,C50,유방,40-44세,2796,124.8,2013여C5040-44세
2013,여자,C50,유방,45-49세,3333,161.5,2013여C5045-49세
2013,여자,C50,유방,50-54세,3183,148.1,2013여C5050-54세
2013,여자,C50,유방,55-59세,2230,129,2013여C5055-59세
2013,여자,C50,유방,60-64세,1382,111.8,2013여C5060-64세
2013,여자,C50,유방,65-69세,966,95.4,2013여C5065-69세
2013,여자,C50,유방,70-74세,765,77,2013여C5070-74세
2013,여자,C50,유방,75-79세,455,61.3,2013여C5075-79세
2013,여자,C50,유방,80-84세,178,38.6,2013여C5080-84세
2013,여자,C50,유방,85세이상,90,27.5,2013여C5085세이상
2013,여자,C50,유방,전체,17415,68.9,2013여C50전체
2013,여자,C53,자궁경부,00-04세,,,2013여C5300-04세
2013,여자,C53,자궁경부,05-09세,,,2013여C5305-09세
2013,여자,C53,자궁경부,10-14세,,,2013여C5310-14세
2013,여자,C53,자궁경부,15-19세,2,0.1,2013여C5315-19세
2013,여자,C53,자궁경부,20-24세,11,0.7,2013여C5320-24세
2013,여자,C53,자궁경부,25-29세,97,6.2,2013여C5325-29세
2013,여자,C53,자궁경부,30-34세,267,13.5,2013여C5330-34세
2013,여자,C53,자궁경부,35-39세,338,17.3,2013여C5335-39세
2013,여자,C53,자궁경부,40-44세,476,21.2,2013여C5340-44세
2013,여자,C53,자궁경부,45-49세,490,23.7,2013여C5345-49세
2013,여자,C53,자궁경부,50-54세,498,23.2,2013여C5350-54세
2013,여자,C53,자궁경부,55-59세,355,20.5,2013여C5355-59세
2013,여자,C53,자궁경부,60-64세,265,21.4,2013여C5360-64세
2013,여자,C53,자궁경부,65-69세,212,20.9,2013여C5365-69세
2013,여자,C53,자궁경부,70-74세,245,24.7,2013여C5370-74세
2013,여자,C53,자궁경부,75-79세,201,27.1,2013여C5375-79세
2013,여자,C53,자궁경부,80-84세,145,31.5,2013여C5380-84세
2013,여자,C53,자궁경부,85세이상,86,26.3,2013여C5385세이상
2013,여자,C53,자궁경부,전체,3688,14.6,2013여C53전체
2013,여자,C54,자궁체부,00-04세,,,2013여C5400-04세
2013,여자,C54,자궁체부,05-09세,,,2013여C5405-09세
2013,여자,C54,자궁체부,10-14세,,,2013여C5410-14세
2013,여자,C54,자궁체부,15-19세,,,2013여C5415-19세
2013,여자,C54,자궁체부,20-24세,5,0.3,2013여C5420-24세
2013,여자,C54,자궁체부,25-29세,40,2.6,2013여C5425-29세
2013,여자,C54,자궁체부,30-34세,73,3.7,2013여C5430-34세
2013,여자,C54,자궁체부,35-39세,99,5.1,2013여C5435-39세
2013,여자,C54,자궁체부,40-44세,182,8.1,2013여C5440-44세
2013,여자,C54,자궁체부,45-49세,304,14.7,2013여C5445-49세
2013,여자,C54,자궁체부,50-54세,509,23.7,2013여C5450-54세
2013,여자,C54,자궁체부,55-59세,385,22.3,2013여C5455-59세
2013,여자,C54,자궁체부,60-64세,252,20.4,2013여C5460-64세
2013,여자,C54,자궁체부,65-69세,161,15.9,2013여C5465-69세
2013,여자,C54,자궁체부,70-74세,126,12.7,2013여C5470-74세
2013,여자,C54,자궁체부,75-79세,66,8.9,2013여C5475-79세
